name,solsource,donor,nvars,ncons,nbinvars,nintvars,nsemi,nnlvars,nnlbinvars,nnlintvars,nnlsemi,nboundedvars,nsingleboundedvars,nsos1,nsos2,objsense,nobjnz,nobjnlnz,njacobiannz,njacobiannlnz,nlaghessiannz,nlaghessiandiagnz,nobjquadnz,nobjquaddiagnz,nobjquadnegev,nobjquadposev,objtype,objcurvature,conscurvature,nconvexnlcons,nconcavenlcons,nindefinitenlcons,nlincons,nquadcons,ndiagquadcons,nlaghessianblocks,laghessianminblocksize,laghessianmaxblocksize,laghessianavgblocksize,solobjvalue,solinfeasibility,probtype,nlinfunc,nquadfunc,nnlfunc,nz,nlnz,ncontvars,convex,density,nldensity,objquaddensity,objquadproblevfrac
QPLIB_5875,Solution found by BARON,BicMac,200,0,200,0,0,200,200,0,0,0,0,0,0,max,200,200,0,0,31542,0,15771,0,100,100,quadratic,indefinite,linear,0,0,0,0,0,0,1,200,200,200.0,43757.0,0.0,QBN,0,1,1,200,200,0,False,1.0,1.0,0.78855,0.5
QPLIB_5881,Solution found by ANTIGONE,BicMac,120,0,120,0,0,120,120,0,0,0,0,0,0,max,120,120,0,0,4246,0,2123,0,61,59,quadratic,indefinite,linear,0,0,0,0,0,0,1,120,120,120.0,13067.0,0.0,QBN,0,1,1,120,120,0,False,1.0,1.0,0.29486111111111113,0.49166666666666664
QPLIB_5882,Solution found by GUROBI,BicMac,150,0,150,0,0,150,150,0,0,0,0,0,0,max,150,150,0,0,17582,0,8791,0,76,74,quadratic,indefinite,linear,0,0,0,0,0,0,1,150,150,150.0,25388.0,0.0,QBN,0,1,1,150,150,0,False,1.0,1.0,0.7814222222222222,0.49333333333333335
QPLIB_5909,Solution found by ANTIGONE,BicMac,250,0,250,0,0,250,250,0,0,0,0,0,0,max,250,250,0,0,6030,0,3015,0,125,125,quadratic,indefinite,linear,0,0,0,0,0,0,1,250,250,250.0,35726.0,0.0,QBN,0,1,1,250,250,0,False,1.0,1.0,0.09648,0.5
QPLIB_5922,Solution found by GUROBI,BicMac,500,0,500,0,0,500,500,0,0,0,0,0,0,max,500,500,0,0,24556,0,12278,0,251,249,quadratic,indefinite,linear,0,0,0,0,0,0,1,500,500,500.0,128339.0,0.0,QBN,0,1,1,500,500,0,False,1.0,1.0,0.098224,0.498
QPLIB_5924,Solution found by SCIP,David Woodruff,15520,36060,300,0,0,150,0,0,0,0,150,0,0,min,310,150,107410,0,150,150,150,150,0,150,quadratic,convex,linear,0,0,0,36060,0,0,150,1,1,1.0,118609.831,2.910383046e-11,DML,36060,1,1,107720,150,15220,True,0.00019247169100924922,1.0,0.006666666666666667,0.0
QPLIB_5925,Solution found by CPLEX,Jakob Schelbert,1400,371,100,0,0,1400,100,0,0,0,100,0,0,min,100,0,9356,1400,1400,1200,0,0,0,0,linear,linear,indefinite,0,0,100,271,100,0,1300,1,2,1.076923,124.2854624,4.937035287e-11,LMQ,272,100,100,9456,1400,1300,False,0.01815668202764977,0.01,0.0,0.0
QPLIB_5926,Solution found by LINDO,Jakob Schelbert,33600,14323,2400,0,0,33600,2400,0,0,0,2400,0,0,min,2400,0,256608,33600,33600,28800,0,0,0,0,linear,linear,indefinite,0,0,2400,11923,2400,0,31200,1,2,1.076923,176.6593991,5.671937364e-10,LMQ,11924,2400,2400,259008,33600,31200,False,0.0005381577372641322,0.0004166666666666667,0.0,0.0
QPLIB_5927,Solution found by LINDO,Jakob Schelbert,33600,14363,2400,0,0,33600,2400,0,0,0,2400,0,0,min,2400,0,257556,33600,33600,28800,0,0,0,0,linear,linear,indefinite,0,0,2400,11963,2400,0,31200,1,2,1.076923,169.5734994,3.617638411e-10,LMQ,11964,2400,2400,259956,33600,31200,False,0.0005386233440744719,0.0004166666666666667,0.0,0.0
QPLIB_5935,Solution found by SCIP,Fabio Furini,100,1237,100,0,0,100,100,0,0,0,0,0,0,max,100,100,2474,0,9900,0,4950,0,51,49,quadratic,indefinite,linear,0,0,0,1237,0,0,1,100,100,100.0,4758.0,0.0,QBL,1237,1,1,2574,100,0,False,0.020791599353796444,1.0,0.99,0.49
QPLIB_5944,Solution found by SCIP,Fabio Furini,100,2475,100,0,0,100,100,0,0,0,0,0,0,max,100,100,4950,0,9900,0,4950,0,51,49,quadratic,indefinite,linear,0,0,0,2475,0,0,1,100,100,100.0,1829.0,0.0,QBL,2475,1,1,5050,100,0,False,0.020395799676898224,1.0,0.99,0.49
QPLIB_5962,Solution found by GUROBI,Fabio Furini,150,2793,150,0,0,150,150,0,0,0,0,0,0,max,150,150,5586,0,22350,0,11175,0,76,74,quadratic,indefinite,linear,0,0,0,2793,0,0,1,150,150,150.0,6962.0,0.0,QBL,2793,1,1,5736,150,0,False,0.013686471009305656,1.0,0.9933333333333333,0.49333333333333335
QPLIB_5971,Solution found by SCIP,Fabio Furini,150,5587,150,0,0,150,150,0,0,0,0,0,0,max,150,150,11174,0,22350,0,11175,0,76,74,quadratic,indefinite,linear,0,0,0,5587,0,0,1,150,150,150.0,2377.0,0.0,QBL,5587,1,1,11324,150,0,False,0.013509902171319494,1.0,0.9933333333333333,0.49333333333333335
QPLIB_5980,Solution found by SCIP,Fabio Furini,150,8381,150,0,0,150,150,0,0,0,0,0,0,max,150,150,16762,0,22350,0,11175,0,76,74,quadratic,indefinite,linear,0,0,0,8381,0,0,1,150,150,150.0,895.0,0.0,QBL,8381,1,1,16912,150,0,False,0.013451045891990775,1.0,0.9933333333333333,0.49333333333333335
QPLIB_6287,Solution found by SCIP,Sebastien Le Digabel,171,117,0,0,0,75,0,0,0,75,0,0,0,min,141,0,1591,747,288,0,0,0,0,0,linear,linear,indefinite,0,0,81,36,81,0,9,4,12,8.333333,-2410.687687,3.552713679e-15,LCQ,37,81,81,1732,747,171,False,0.08583605907423927,0.12296296296296297,0.0,0.0
QPLIB_6310,Solution found by SCIP,Sebastien Le Digabel,208,412,0,0,0,162,0,0,0,162,0,0,0,min,53,0,4097,1950,720,0,0,0,0,0,linear,linear,indefinite,0,0,390,22,390,0,5,31,34,32.4,-689.1605698,2.837907687e-11,LCQ,23,390,390,4150,1950,208,False,0.04830974110635128,0.030864197530864196,0.0,0.0
QPLIB_6311,Solution found by SCIP,Sebastien Le Digabel,212,171,0,0,0,93,0,0,0,93,0,0,0,min,168,0,2327,1100,424,0,0,0,0,0,linear,linear,indefinite,0,0,128,43,128,0,10,6,14,9.3,-4539.912185,3.552713679e-15,LCQ,44,128,128,2495,1100,212,False,0.06842365072400175,0.09240591397849462,0.0,0.0
QPLIB_6324,Solution found by BARON,Thomas Schiex,640,16,640,0,0,640,640,0,0,0,0,0,0,min,640,640,640,0,128064,0,64032,0,324,312,quadratic,indefinite,linear,0,0,0,16,0,0,1,640,640,640.0,159.0,0.0,QBL,16,1,1,1280,640,0,False,0.11764705882352941,1.0,0.31265625,0.50625
QPLIB_6487,Solution found by GUROBI,Thomas Schiex,618,309,618,0,0,617,617,0,0,0,0,0,0,min,617,617,618,0,79612,0,39806,0,216,216,quadratic,indefinite,linear,0,0,0,309,0,0,1,617,617,617.0,344592.0,0.0,QBL,309,1,1,1235,617,0,False,0.00644639315168598,1.0,0.20912608454670348,0.34951456310679613
QPLIB_6597,Solution found by BARON,Thomas Schiex,600,60,600,0,0,600,600,0,0,0,0,0,0,min,600,600,600,0,350458,0,175229,0,274,326,quadratic,indefinite,linear,0,0,0,60,0,0,1,600,600,600.0,6491721.0,0.0,QBL,60,1,1,1200,600,0,False,0.03278688524590164,1.0,0.9734944444444444,0.45666666666666667
QPLIB_6647,Solution found by SCIP,Thomas Schiex,627,33,627,0,0,627,627,0,0,0,0,0,0,min,627,627,627,0,28392,0,14196,0,439,188,quadratic,indefinite,linear,0,0,0,33,0,0,1,627,627,627.0,2.0,0.0,QBL,33,1,1,1254,627,0,False,0.058823529411764705,1.0,0.07222056882092137,0.7001594896331739
QPLIB_6757,Solution found by GUROBI,Thomas Schiex,2046,297,2046,0,0,2046,2046,0,0,0,0,0,0,min,2046,2046,2046,0,198572,0,99286,0,378,973,quadratic,indefinite,linear,0,0,0,297,0,0,1,2046,2046,2046.0,9.0,0.0,QBL,297,1,1,4092,2046,0,False,0.006711409395973154,1.0,0.04743585700921809,0.18475073313782991
QPLIB_6764,Solution found by GUROBI,Thomas Schiex,2071,297,2071,0,0,2071,2071,0,0,0,0,0,0,min,2071,2071,2071,0,202666,0,101333,0,396,1001,quadratic,indefinite,linear,0,0,0,297,0,0,1,2071,2071,2071.0,9.0,0.0,QBL,297,1,1,4142,2071,0,False,0.006711409395973154,1.0,0.0472520547133963,0.19121197489135683
QPLIB_6799,Solution found by GUROBI,Thomas Schiex,2075,297,2075,0,0,2075,2075,0,0,0,0,0,0,min,2075,2075,2075,0,203846,0,101923,0,389,990,quadratic,indefinite,linear,0,0,0,297,0,0,1,2075,2075,2075.0,9.0,0.0,QBL,297,1,1,4150,2075,0,False,0.006711409395973154,1.0,0.047344113804616055,0.18746987951807229
QPLIB_6941,Solution found by GUROBI,Thomas Schiex,2203,315,2203,0,0,2203,2203,0,0,0,0,0,0,min,2203,2203,2203,0,217324,0,108662,0,411,1049,quadratic,indefinite,linear,0,0,0,315,0,0,1,2203,2203,2203.0,9.0,0.0,QBL,315,1,1,4406,2203,0,False,0.006329113924050633,1.0,0.04477944386899472,0.18656377666817975
QPLIB_7127,Solution found by SCIP,Thomas Schiex,1000,50,1000,0,0,1000,1000,0,0,0,0,0,0,min,1000,1000,1000,0,67674,0,33837,0,506,494,quadratic,indefinite,linear,0,0,0,50,0,0,1,1000,1000,1000.0,-0.0,0.0,QBL,50,1,1,2000,1000,0,False,0.0392156862745098,1.0,0.067674,0.506
QPLIB_7139,Solution found by SCIP,Emiliano Traversi,180,100,180,0,0,180,180,0,0,0,0,0,0,min,180,180,360,0,28916,0,14458,0,96,84,quadratic,indefinite,linear,0,0,0,100,0,0,1,180,180,180.0,621.0,0.0,QBL,100,1,1,540,180,0,False,0.0297029702970297,1.0,0.8924691358024691,0.5333333333333333
QPLIB_7144,Solution found by SCIP,Emiliano Traversi,220,121,220,0,0,220,220,0,0,0,0,0,0,min,220,220,440,0,43384,0,21692,0,117,103,quadratic,indefinite,linear,0,0,0,121,0,0,1,220,220,220.0,813.0,0.0,QBL,121,1,1,660,220,0,False,0.02459016393442623,1.0,0.8963636363636364,0.5318181818181819
QPLIB_7149,Solution found by SCIP,Emiliano Traversi,264,144,264,0,0,264,264,0,0,0,0,0,0,min,264,264,528,0,62456,0,31228,0,140,124,quadratic,indefinite,linear,0,0,0,144,0,0,1,264,264,264.0,959.0,0.0,QBL,144,1,1,792,264,0,False,0.020689655172413793,1.0,0.8961202938475665,0.5303030303030303
QPLIB_7154,Solution found by SCIP,Emiliano Traversi,312,169,312,0,0,312,312,0,0,0,0,0,0,min,312,312,624,0,87274,0,43637,0,165,147,quadratic,indefinite,linear,0,0,0,169,0,0,1,312,312,312.0,1159.0,0.0,QBL,169,1,1,936,312,0,False,0.01764705882352941,1.0,0.896552432610125,0.5288461538461539
QPLIB_7159,Solution found by CPLEX,Emiliano Traversi,364,196,364,0,0,364,364,0,0,0,0,0,0,min,364,364,728,0,118818,0,59409,0,191,173,quadratic,indefinite,linear,0,0,0,196,0,0,1,364,364,364.0,1363.0,0.0,QBL,196,1,1,1092,364,0,False,0.015228426395939087,1.0,0.8967666948436179,0.5247252747252747
QPLIB_7164,Solution found by BARON,Emiliano Traversi,420,225,420,0,0,420,420,0,0,0,0,0,0,min,420,420,840,0,158216,0,79108,0,220,200,quadratic,indefinite,linear,0,0,0,225,0,0,1,420,420,420.0,1551.0,0.0,QBL,225,1,1,1260,420,0,False,0.01327433628318584,1.0,0.8969160997732426,0.5238095238095238
QPLIB_7579,Solution found by SCIP,JP Vielma,300,203,100,0,0,100,0,0,0,0,0,0,0,min,100,0,10600,100,100,100,0,0,0,0,linear,linear,convex,1,0,0,202,1,1,100,1,1,1.0,-0.1026336752,7.512497568e-12,LMD,203,1,1,10700,100,200,True,0.17483660130718953,1.0,0.0,0.0
QPLIB_8009,Solution found by SCIP,JP Vielma,404,307,101,0,0,202,0,0,0,0,2,0,0,min,101,0,21010,202,202,202,0,0,0,0,linear,linear,indefinite,0,0,2,305,2,2,202,1,1,1.0,-1.114112248,2.775557562e-16,LMQ,306,2,2,21111,202,303,False,0.16965893017873215,0.5,0.0,0.0
QPLIB_8153,Solution found by SCIP,JP Vielma,124,97,31,0,0,62,0,0,0,0,2,0,0,min,31,0,2110,62,62,62,0,0,0,0,linear,linear,indefinite,0,0,2,95,2,2,62,1,1,1.0,-1.076351999,2.220446049e-16,LMQ,96,2,2,2141,62,93,False,0.1761849901250823,0.5,0.0,0.0
QPLIB_8381,Solution found by SCIP,JP Vielma,204,157,51,0,0,102,0,0,0,0,2,0,0,min,51,0,5510,102,102,102,0,0,0,0,linear,linear,indefinite,0,0,2,155,2,2,102,1,1,1.0,-1.103431777,2.220446049e-16,LMQ,156,2,2,5561,102,153,False,0.17253040456689006,0.5,0.0,0.0
QPLIB_8495,Solution found by SCIP,Nick Gould,27543,8000,0,0,0,22743,0,0,0,0,22743,0,0,min,22743,22743,50286,0,22743,22743,22743,22743,0,22743,quadratic,convex,linear,0,0,0,8000,0,0,22743,1,1,1.0,42857.49639,3.552713679e-15,DCL,8000,1,1,73029,22743,27543,True,0.0003313903374538699,1.0,4.396957305544563e-05,0.0
QPLIB_8500,,Nick Gould,250997,250498,0,0,0,63001,0,0,0,63001,0,0,0,min,63001,63001,1247999,0,63001,63001,63001,63001,0,63001,quadratic,convex,linear,0,0,0,250498,0,0,63001,1,1,1.0,0.01792173763,3.549999628e-09,DCL,250498,1,1,1311000,63001,250997,True,2.085106127388846e-05,1.0,1.5872763924382153e-05,0.0
QPLIB_8505,Solution found by ANTIGONE,Nick Gould,20050,10001,0,0,0,20050,0,0,0,20050,0,0,0,min,20050,20050,540050,0,20050,50,10050,50,10000,10050,quadratic,indefinite,linear,0,0,0,10001,0,0,10050,1,2,1.995025,-4974.50005,7.105427358e-14,QCL,10001,1,1,560100,20050,20050,False,0.0027929576179527185,1.0,4.987531172069826e-05,0.49875311720698257
QPLIB_8515,Solution found by ANTIGONE,Nick Gould,16002,8002,0,0,0,16002,0,0,0,8001,0,0,0,min,16002,16002,40003,0,40003,8001,24002,8001,0,8001,quadratic,convex,linear,0,0,0,8002,0,0,1,16002,16002,16002.0,319.9999887,3.637978807e-11,CCL,8002,1,1,56005,16002,16002,True,0.00043732038180970223,1.0,0.00015622266064385995,0.0
QPLIB_8547,Solution found by LINDO,Nick Gould,1003001,1001000,0,0,0,2001,0,0,0,2001,0,0,0,min,2001,2001,6001000,0,2001,2001,2001,2001,0,2001,quadratic,convex,linear,0,0,0,1001000,0,0,2001,1,1,1.0,-0.007398469784,4.365574569e-11,DCL,1001000,1,1,6003001,2001,1003001,True,5.9790548613580625e-06,1.0,0.0004997501249375312,0.0
QPLIB_8553,Solution found by SCIP,Nick Gould,79998,40397,0,0,0,79202,0,0,0,79202,0,0,0,min,79202,79202,239396,79202,158404,79202,79202,39601,-1,-1,quadratic,nonconcave,indefinite,0,0,39601,796,39601,0,39601,2,2,2.0,1.311996694,3.084643652e-12,QCQ,796,39602,39602,318598,158404,79998,False,9.858345869508662e-05,5.050249987374375e-05,1.8938915683947375e-05,-1.2500312507812695e-05
QPLIB_8559,Solution found by SCIP,Nick Gould,10000,5000,0,0,0,10000,0,0,0,10000,0,0,0,min,10000,10000,14998,0,69968,10000,39984,10000,0,10000,quadratic,convex,linear,0,0,0,5000,0,0,5,16,8000,2000.0,74223239.83,6.217248938e-15,CCL,5000,1,1,24998,10000,10000,True,0.0004998600279944012,1.0,0.00069968,0.0
QPLIB_8567,Solution found by SCIP,Nick Gould,10000,7500,0,0,0,10000,0,0,0,10000,0,0,0,min,10000,10000,22497,0,69968,10000,39984,10000,0,10000,quadratic,convex,linear,0,0,0,7500,0,0,5,16,8000,2000.0,78965987.95,3.996802889e-14,CCL,7500,1,1,32497,10000,10000,True,0.00043323556859085454,1.0,0.00069968,0.0
QPLIB_8585,Solution found by BARON,Nick Gould,99999,49999,0,0,0,99998,0,0,0,1,0,0,0,min,99998,99998,149997,49999,99998,99998,99998,99998,0,99998,quadratic,convex,indefinite,0,0,49999,0,49999,49999,99998,1,1,1.0,5.389672119,5.551115123e-17,DCQ,0,50000,50000,249995,149997,99999,False,4.999949999499995e-05,3e-05,1.000020000400008e-05,0.0
QPLIB_8595,Solution found by BARON,Nick Gould,2500,1275,0,0,0,2500,0,0,0,0,0,0,0,min,2500,2500,125000,125000,125000,2500,2500,2500,0,2500,quadratic,convex,indefinite,0,0,1275,0,1275,50,50,50,50,50.0,10731.25,4.440892099e-16,DCQ,0,1276,1276,127500,127500,2500,False,0.039968652037617555,0.039968652037617555,0.0004,0.0
QPLIB_8602,Solution found by BARON,Nick Gould,34552,52983,0,0,0,34552,0,0,0,34552,0,0,0,min,34552,34552,208335,0,34552,34552,34552,34552,0,34552,quadratic,convex,linear,0,0,0,52983,0,0,34552,1,1,1.0,27353.3872,5.904610134e-12,DCL,52983,1,1,242887,34552,34552,True,0.00013267415725584192,1.0,2.894188469553137e-05,0.0
QPLIB_8605,Solution found by SCIP,Nick Gould,5000,1,0,0,0,5000,0,0,0,0,1,0,0,min,5000,5000,5000,5000,5000,5000,5000,5000,0,5000,quadratic,convex,indefinite,0,0,1,0,1,1,5000,1,1,1.0,-20.34056648,1.526572202e-10,DCQ,0,2,2,10000,10000,5000,False,1.0,1.0,0.0002,0.0
QPLIB_8616,Solution found by SCIP,Nick Gould,13870,10404,0,0,0,13870,0,0,0,4,401,0,0,min,13870,13870,27740,0,13870,13870,13870,13870,0,13870,quadratic,convex,linear,0,0,0,10404,0,0,13870,1,1,1.0,245.0685978,8.881784197e-16,DCL,10404,1,1,41610,13870,13870,True,0.00028832292167227293,1.0,7.209805335255949e-05,0.0
QPLIB_8683,,Nick Gould,200008,140000,0,0,0,199999,0,0,0,7,0,0,0,min,59999,59999,940000,600000,659999,59999,59999,59999,0,59999,quadratic,convex,indefinite,0,0,140000,0,140000,0,79999,1,7,2.500019,,,DCQ,0,140001,140001,999999,659999,200008,False,3.5712566397380535e-05,2.3571342347965374e-05,1.6666944449074153e-05,0.0
QPLIB_8685,Solution found by SCIP,Nick Gould,772,10000,0,0,0,772,0,0,0,0,0,0,0,min,772,772,153628,153628,74540,772,772,772,0,772,quadratic,convex,concave,0,10000,0,0,10000,100,8,93,100,96.5,100.0,1.33226763e-15,DCQ,0,10001,10001,154400,154400,772,False,0.019998000199980003,0.019998000199980003,0.0012953367875647669,0.0
QPLIB_8758,Solution found by BARON,Nick Gould,2070,1981,0,0,0,2070,0,0,0,0,0,0,0,min,2070,2070,9990,9990,2142450,2070,1070190,0,90,1980,quadratic,indefinite,indefinite,0,0,1981,0,1981,1,2,1035,1035,1035.0,-41.87500005,2.721166825e-10,QCQ,0,1982,1982,12060,12060,2070,False,0.002939498968981705,0.002939498968981705,0.4995169082125604,0.043478260869565216
QPLIB_8777,Solution found by ANTIGONE,Nick Gould,10000,2500,0,0,0,10000,0,0,0,10000,0,0,0,min,10000,10000,7499,0,69968,10000,39984,10000,3457,6543,quadratic,indefinite,linear,0,0,0,2500,0,0,5,16,8000,2000.0,-2238983072.0,1.776356839e-15,QCL,2500,1,1,17499,10000,10000,False,0.0006996801279488204,1.0,0.00069968,0.3457
QPLIB_8784,Solution found by ANTIGONE,Nick Gould,200,5048,0,0,0,200,0,0,0,4,196,0,0,min,200,200,19996,19800,20400,200,200,0,99,99,quadratic,indefinite,convex,4950,0,0,98,4950,0,1,200,200,200.0,-0.0683939176,2.220446049e-16,QCC,98,4951,4951,20196,20000,200,False,0.02,0.020197939810139367,0.01,0.495
QPLIB_8785,Solution found by SCIP,Nick Gould,10399,11362,0,0,0,10399,0,0,0,10399,0,0,0,min,10399,10399,52624,0,10399,10399,10399,10399,0,10399,quadratic,convex,linear,0,0,0,11362,0,0,10399,1,1,1.0,7867.491149,3.323208375e-11,DCL,11362,1,1,63023,10399,10399,True,0.0005333526872523613,1.0,9.616309260505818e-05,0.0
QPLIB_8790,Solution found by BARON,Nick Gould,39204,0,0,0,0,39204,0,0,0,19602,0,0,0,min,39204,39204,0,0,195228,39204,117216,39204,0,39204,quadratic,convex,linear,0,0,0,0,0,0,1,39204,39204,39204.0,-0.0001562421091,0.0,CCB,0,1,1,39204,39204,39204,True,1.0,1.0,0.00012702270124982092,0.0
QPLIB_8792,Solution found by SCIP,Nick Gould,15129,0,0,0,0,15129,0,0,0,15129,0,0,0,min,15129,15129,0,0,75153,15129,45141,15129,0,15129,quadratic,convex,linear,0,0,0,0,0,0,1,15129,15129,15129.0,3593.518355,0.0,CCB,0,1,1,15129,15129,15129,True,1.0,1.0,0.00032834157411572133,0.0
QPLIB_8803,Solution found by SCIP,Nick Gould,150002,100000,0,0,0,100001,0,0,0,2,49999,0,0,min,50001,50001,350000,50000,100001,100001,50001,50001,0,50001,quadratic,convex,indefinite,0,0,50000,50000,50000,50000,100001,1,1,1.0,293.8760751,1.752504392e-15,DCQ,50000,50001,50001,400001,100001,150002,False,2.6666111120518374e-05,1.999960000799984e-05,1.999960000799984e-05,0.0
QPLIB_8810,"Solution found by Qseek (contributed by Xiang He, Shaohuang Chen, Zhihan Chen, Peng Lin, Shaowei Cai)",Nick Gould,150002,100000,0,0,0,150000,0,0,0,2,0,0,0,min,100000,100000,350000,50000,150000,150000,100000,100000,0,100000,quadratic,convex,indefinite,0,0,50000,50000,50000,50000,150000,1,1,1.0,74653384040.0,7.105427358e-15,DCQ,50000,50001,50001,450000,150000,150002,False,2.9999300012333138e-05,1.999960000799984e-05,1e-05,0.0
QPLIB_8815,Solution found by BARON,Nick Gould,30010,25005,0,0,0,10006,0,0,0,0,0,0,0,min,4,4,80016,10002,10006,10006,4,4,2,2,quadratic,indefinite,convex,5001,0,0,20004,5001,5001,10006,1,1,1.0,-0.03155633953,8.692400319e-10,QCD,20004,5002,5002,80020,10006,30010,False,0.00010663218901438996,0.00019992003198720512,0.25,6.664445184938353e-05
QPLIB_8845,Solution found by SCIP,Nick Gould,1546,777,0,0,0,440,0,0,0,1,439,0,0,min,752,440,10247,0,115788,440,58114,440,0,440,quadratic,convex,linear,0,0,0,777,0,0,7,1,403,62.857143,10907992.49,3.410605132e-13,CCL,777,1,1,10999,440,1546,True,0.009144587408587382,1.0,0.5980785123966942,0.0
QPLIB_8906,Solution found by SCIP,Nick Gould,5223,838,0,0,0,1941,0,0,0,0,1941,0,0,min,5223,1941,15558,0,112009,1941,56975,1941,0,1941,quadratic,convex,linear,0,0,0,838,0,0,29,21,454,66.931034,2699111.513,9.753131636e-11,CCL,838,1,1,20781,1941,5223,True,0.004742250114499975,1.0,0.029730475084015023,0.0
QPLIB_8938,Solution found by SCIP,Nick Gould,4001,11999,0,0,0,4000,0,0,0,0,0,0,0,min,4000,4000,27997,0,4000,4000,4000,4000,0,4000,quadratic,convex,linear,0,0,0,11999,0,0,4000,1,1,1.0,-35.77945295,7.275957614e-12,DCL,11999,1,1,31997,4000,4001,True,0.0006664375572773473,1.0,0.00025,0.0
QPLIB_8991,Solution found by SCIP,Nick Gould,14400,0,0,0,0,14400,0,0,0,14400,0,0,0,min,14400,14400,0,0,71520,14400,42960,14400,0,14400,quadratic,convex,linear,0,0,0,0,0,0,1,14400,14400,14400.0,-0.001667867378,0.0,CCB,0,1,1,14400,14400,14400,True,1.0,1.0,0.0003449074074074074,0.0
QPLIB_9002,,Nick Gould,2890,1649,0,0,0,2890,0,0,0,727,2163,0,0,min,2890,2890,9690,0,2890,2890,2890,2890,0,2890,quadratic,convex,linear,0,0,0,1649,0,0,2890,1,1,1.0,,,DCL,1649,1,1,12580,2890,2890,True,0.0026381461675579324,1.0,0.00034602076124567473,0.0
QPLIB_9004,Solution found by BARON,Nick Gould,40000,20002,0,0,0,20000,0,0,0,10000,0,0,0,min,20000,20000,100000,20000,30000,10000,10000,0,10000,10000,quadratic,indefinite,indefinite,0,0,10001,10001,10001,10001,10000,2,2,2.0,2.766394482,3.492062404e-11,QCQ,10001,10002,10002,120000,40000,40000,False,0.00014997750337449384,0.0001999600079984003,5e-05,0.25
QPLIB_9008,Solution found by SCIP,Nick Gould,1009306,989604,0,0,0,19604,0,0,0,19604,0,0,0,min,19604,19604,9634086,0,19604,19604,19604,19604,0,19604,quadratic,convex,linear,0,0,0,989604,0,0,19604,1,1,1.0,-0.07472027822,1.836340289e-07,DCL,989604,1,1,9653690,19604,1009306,True,9.665150315417933e-06,1.0,5.100999795960008e-05,0.0
QPLIB_9030,Solution found by BARON,HansMittelmann,10000,5000,0,10000,0,10000,0,10000,0,10000,0,0,0,min,10000,10000,14998,0,69968,10000,39984,10000,8,9978,quadratic,indefinite,linear,0,0,0,5000,0,0,5,16,8000,2000.0,375818.0,0.0,QIL,5000,1,1,24998,10000,0,False,0.0004998600279944012,1.0,0.00069968,0.0008
QPLIB_9048,Solution found by ANTIGONE,HansMittelmann,202,1,0,202,0,202,0,202,0,202,0,0,0,min,202,202,202,0,7442,202,3822,202,60,142,quadratic,indefinite,linear,0,0,0,1,0,0,2,101,101,101.0,-1.165682,0.0,QIL,1,1,1,404,202,0,False,1.0,1.0,0.18238407999215764,0.297029702970297
