name,image,status,detail,variables,binaries,integers,continuous,constraints,instance_digest,manifest_digest,source_qplib_digest
QPLIB_3870,ghcr.io/jij-inc/ommx/v2.8/qplib:3870,published,,182,116,0,66,1456,sha256:4b231f12b9468e0780d0ee715c858f5591cf1c197ce7fca7521221156723ce08,sha256:94450a6d0ce3d33814704c3b2ed93a8c5384d6fe0c839292ebbe8039fb52e259,sha256:1fe9814fc8c7b3f0c5000c40b1fb6431525889707e70e9fcd4d1bbb37851802d
QPLIB_3871,ghcr.io/jij-inc/ommx/v2.8/qplib:3871,published,,1025,25,0,1000,1080,sha256:623660278a150aaca1517ace6efcdbd403f955e7667d4b21a53c2c2e69fcd99a,sha256:7bbf5b7eac45edad9eb8e1352290e35bbc4c5287d5209334308fdb233a66b3e2,sha256:70a071545b4618f26b4bd5523b78f285be8d9633ef19ce572fe6513d6392f85a
QPLIB_3872,ghcr.io/jij-inc/ommx/v2.8/qplib:3872,published,,1508,95,0,1413,3726,sha256:48bb1bb349229428b878fcdd3be0b97c55046c115cabc4556791cebe8db895b6,sha256:b9e99399b5ba613cf82e521c14f27bcdb26fc1e755fa52b18d7e28c7ed81ee73,sha256:c920518878cdea1432f864d90de6e035d2a3e484d3624a33ab1bec9bd87d12c0
QPLIB_3877,ghcr.io/jij-inc/ommx/v2.8/qplib:3877,published,,630,630,0,0,0,sha256:c58e4736ede74337a71de95b5e58d777d61b321337430078efa17ef478d78f0e,sha256:86410a2b5fb78310e954e6c79e548f3050ce9daec5527e5e65d694eaca74c3c9,sha256:3fb31174e9b90598bf45b22b397d349d5a548b302a89053369d4e9b68ccaac3f
QPLIB_3879,ghcr.io/jij-inc/ommx/v2.8/qplib:3879,published,,23826,10920,0,12906,27166,sha256:3d8bdc64df507f92bcfd094911ce52953ddd4115647d4b8843071ca6b04b83bb,sha256:fe2a2c1e490e7a8f3a9e79d744afa35d48f2033717546962559c5f01d33922e9,sha256:526da9e503514969f90c05072bfdd52fc66a9421145b82216be9d8b0749b1aea
QPLIB_3883,ghcr.io/jij-inc/ommx/v2.8/qplib:3883,published,,182,182,0,0,1456,sha256:10a295f70fb7c2528cd0cd0c09e2c9acda39c14ae3759adcc17f254be1709b49,sha256:567f2de7879ff8ac318d1c0c525abad8cbd17fd4147f70dd9be69cc95896754f,sha256:be5a3c938384b786a2a801427cdfad809fd40f1e937c7440fb1a90aed1b39954
QPLIB_3913,ghcr.io/jij-inc/ommx/v2.8/qplib:3913,published,,300,300,0,0,122,sha256:3d7a90b60cd2115be4ad98de9e92c45f76c6edabe755d9cf1d3d96dcc1903852,sha256:8db484d7410c2ce16a67925af0bfa9357744d7a62b068b4635a8fdcd3c2c26fd,sha256:f5dcd8f31520206cc316e7f6858fac763cb02d21594bbd1c88aaa0645c4a1ae2
QPLIB_3923,ghcr.io/jij-inc/ommx/v2.8/qplib:3923,published,,395,395,0,0,160,sha256:87f42cb8f613ae16a5ef04382b20ccd46cbe93123019bca4f34aea0e121b0657,sha256:64dd5bcf13892aa5832fb723a02ee67982b83e68dde5bb5900c0a13b4762bd6d,sha256:e6b9a6156d2179bdf544ceee12ea97854767473bbca06033604aa98d01342d45
QPLIB_3931,ghcr.io/jij-inc/ommx/v2.8/qplib:3931,published,,316,316,0,0,160,sha256:50d7e05f24d083ec2571c1debff55508068b28ed6ed607167801601aa00c07ca,sha256:02d24e03fc22c7c0a53d0cb68b6ac84e996db6fc66d6dbba4a2c1e85247224bd,sha256:3a0ea5b91e4ac20c365c89031ad499523c417bedca2a6e9adf9f232777f00ffd
QPLIB_3980,ghcr.io/jij-inc/ommx/v2.8/qplib:3980,published,,235,235,0,0,96,sha256:46485c855b37bf030d95747359caa49e137b377ea46e19f0d38c068e2551da3a,sha256:601a599808630ea72d6707e166269d99a9c0659bd7bfbdf78aca699e9a94a9ef,sha256:c1a7e4102290baaa5173a9c0a509ab3fe6533dd29bc6c413076f7cf648acf67a
QPLIB_4095,ghcr.io/jij-inc/ommx/v2.8/qplib:4095,published,,2000,400,0,1600,2804,sha256:1e3884ab3fadd213caacc40cdd2f821b89c163b77cfbc6092ee9ac81f124e169,sha256:fc094883627c222ade91b04475aebd870985253112c2e0227fbedbc63f540581,sha256:6dc818311654b7b1890effb137b34e8d338b6caf70b27ee94ef6882f8d8cd790
QPLIB_4270,ghcr.io/jij-inc/ommx/v2.8/qplib:4270,published,,1600,400,0,1200,2004,sha256:7b1fb05a0a26eae2634b92befa55df504a7b20a4fc8271be4953de7f9bf296cb,sha256:560c3555ecbe0c48bda3b98c9cd57da80688b1ce02fe5e62325df5de5bc8697f,sha256:f746511a2fd86cbf21920fedd1deb63e33e690ab5658ed01bf61fea269068fd9
QPLIB_4455,ghcr.io/jij-inc/ommx/v2.8/qplib:4455,published,,15000,3000,0,12000,18002,sha256:3b66d0a41dd47de83b93adf10fcf06c010794480ff7c3a06f24bf8ce7c5c392a,sha256:b8c21f951627589c0999b19510ee16144c88fe5c3b5bda602b2df663ef42a2bf,sha256:498d21f0e0ab286a5fc9d88832485b96de13a5c39560e60f30fe5116904ec14e
QPLIB_4722,ghcr.io/jij-inc/ommx/v2.8/qplib:4722,published,,10000,2000,0,8000,12002,sha256:f5174a55b8204a0e5ae23e007141a7397654a18e70c9f37ab597b1582cb74b80,sha256:857020c42fdf2438205bf7164976024ee8ae1203e159c9f2e8ca4f0412bd944c,sha256:fc473a93293389ebe3edcfac3da445f668e777c9b4fb9dd8a93156e00f928e83
QPLIB_4805,ghcr.io/jij-inc/ommx/v2.8/qplib:4805,published,,10000,2000,0,8000,12148,sha256:0a9f56b4678effd661ad5f8583192701f0f401824a7fad98fcedcee415995210,sha256:93ac553861325125071ad4bfab89f1850e811686e5722bf18ec071c7b0256f01,sha256:5abfa4948ced1879ca21a6c5049ed3948a39a5726845f03c3a0d8e04aa937f56
QPLIB_5023,ghcr.io/jij-inc/ommx/v2.8/qplib:5023,published,,15000,3000,0,12000,18310,sha256:dc38d0d13ce8bb20a95c0a9826f7995b49c8133d0b4a6fc4149f9337ace5f45d,sha256:3210e1f26659b80627b970f1b07f1a8b1ec45bd571c74d0c81f98afcde08f4e0,sha256:1e72026a9d95111ddc0dd5e6c171d61edb0f9e2d32992e715242f2abe54ac7a7
QPLIB_5442,ghcr.io/jij-inc/ommx/v2.8/qplib:5442,published,,9999,2000,0,7999,12177,sha256:d07b0889b92310094c41a7906b57d13a1b5d7aa4e0f05bb4f67b78e14e2df505,sha256:56a8bfae5512797a212a064ceeb7217762e4997b23ff1afeec3f3f85d0ed29da,sha256:28ed9f56e7d04503374901339e28830c994827b471c84b537235bbb94f94bbf8
QPLIB_5527,ghcr.io/jij-inc/ommx/v2.8/qplib:5527,published,,25609,4492,0,21117,71387,sha256:4b26d2745a38005deba5ef9834b0cc6648e072bd4186952543214a030c8e22eb,sha256:adeb619a8f4b5c6b2b8b4f6a32245061b8a8ef4026c8b2a0d855fec3bdc782eb,sha256:059ef5b7e5551e583d76626e67c0d1e09ff1f2199b281be4962b2eb9742762a4
QPLIB_5543,ghcr.io/jij-inc/ommx/v2.8/qplib:5543,published,,25700,4514,0,21186,71158,sha256:2d8168d9132210bac23f10d779518e8917c89076be3b776adda18ca0f10707e1,sha256:c0852ec087a052b63f40d9a670968211a171d4b4d0e136df6f43432d1889181c,sha256:b917e9bcd2f38a599357f75e417865d49172bd19410b03b8e9055644b62750cb
QPLIB_5554,ghcr.io/jij-inc/ommx/v2.8/qplib:5554,published,,35370,4492,0,30878,81569,sha256:2511832c2cbbb99170dac11b3fc43ea43801cbe39522b0f437df77e750cb9721,sha256:07cd0f2f9525300d623039a1ce7fbc4e0eb42ad66dd5da7d3c6efa06c11a1c5a,sha256:bf06235ca7a5336f8d517c971410b635f29f77b4c178b7de9bf375cc9cb23034
QPLIB_5573,ghcr.io/jij-inc/ommx/v2.8/qplib:5573,published,,28142,4450,0,23692,87376,sha256:73cd2cc34f6198d086fe3437981e1433dfabe58cd71e16a7b01289156d9b0046,sha256:2538d7834184fa98c4ce6e8c805ec364c6a413b57245cf017034058911fb48d8,sha256:80e77e6f4fbf2c971c433c36bc54ad8d0feef545e1e9a179d94b8e96d8ca2889
QPLIB_5577,ghcr.io/jij-inc/ommx/v2.8/qplib:5577,published,,6014,1118,0,4896,17322,sha256:06db10a45a711c1ae66ef77c3a9f007991e9389defb95db79de2d8b1091a5092,sha256:8fb3b224657d0aca1512cdfa02dc40c74ff3f7b7fc1f47a0df260b9cccc4318a,sha256:a89f2bbc74e9847571f4a6a97ad51b581e2036211f5003c482d57d7bb33269c9
QPLIB_5721,ghcr.io/jij-inc/ommx/v2.8/qplib:5721,published,,300,300,0,0,0,sha256:dcaf9515730064d10bd3427f2258c217485e60b7ac91675f939ac1fddb0e0898,sha256:24e63af761f7129cc5f55539d524f683e832219bc970a82d0d04fa05651618dd,sha256:5138acefa853887882e49a87c9721b3751f378a28790b9d40e8e7aefcce427f4
QPLIB_5725,ghcr.io/jij-inc/ommx/v2.8/qplib:5725,published,,343,343,0,0,0,sha256:335d65a10bf5bf63f33f3117dd622570b61669d959e38eddf7322325d4374eed,sha256:2036fb4aa6b927312b88b118b9653c53285f1090e9a976210850136069b3669e,sha256:633282acf6b33ea3c5502ff4733e0c98371cf876663c151c33c402cbabebdfde
QPLIB_5755,ghcr.io/jij-inc/ommx/v2.8/qplib:5755,published,,400,400,0,0,0,sha256:dadf87cbd698e31399bae63ce6a0e80555e050f2d5c7301e366bf608b24ebf2a,sha256:22d15526d51d86d6e6565e1572844985ea276a4c06abf5fcf42557976037cd58,sha256:0d4ad1ab2ab314dcebde0fe3e47bd63aaee9f334fd495ccd2d8ccfbbcdf6ed5e
QPLIB_5875,ghcr.io/jij-inc/ommx/v2.8/qplib:5875,published,,200,200,0,0,0,sha256:97abf7584d01c3bc1984da3bab1548e90aafd173235bfa09002bf01ffaadce73,sha256:421952eac0f3a9f04c0340fe94768332c5bf18f70fbf1137643240c6972c50bd,sha256:d21c127a2d80d24889c9f069d164797e52ae1d7d56e481f24e6a85ecd940a9b8
QPLIB_5881,ghcr.io/jij-inc/ommx/v2.8/qplib:5881,published,,120,120,0,0,0,sha256:682f44aa7b7b8dfe9ef9512db58bef3f14d43e19c9bfc191d0353f683fd8b7c1,sha256:62246ef68e203fe1cde3da50505cebadb239b6a1b3cf6d1f4832663090282331,sha256:8c222877aa35446260020bd1428c2a95f8853736e7a900852e4903bc51dae81b
QPLIB_5882,ghcr.io/jij-inc/ommx/v2.8/qplib:5882,published,,150,150,0,0,0,sha256:6f6ddb957cd098af95c54c2309134580c1bbd03c29a37785ab98f4eb50f26264,sha256:f4a27665962790c4a9c39428a804f9deeb99144bc707c7bf2a6607c0fa45d2a0,sha256:276a00f0a5bcc89902893ad126277a5491213c704c8d416ae5a17931c8bee47a
QPLIB_5909,ghcr.io/jij-inc/ommx/v2.8/qplib:5909,published,,250,250,0,0,0,sha256:5d0a048951664079b44b041544a8713b94a92c4449d54a166d5955061d6c7851,sha256:c5ca02f2fe9a04706e02a09c5fc91b522fc64c04328ed5c9ba1f6a67dbaefae7,sha256:5322dae544c59994e08eeb2da71b7d069924d719d65df55815668b1924754f52
QPLIB_5922,ghcr.io/jij-inc/ommx/v2.8/qplib:5922,published,,500,500,0,0,0,sha256:a23b968d4ea32f5e1edfc992b0f9b1c391f3efd56fb564bc4bf9b46268e08b88,sha256:32853fb98672d733c70ab24d7acf008d353956dad1521bd5dc94be98642cdd59,sha256:efe7e8fd5e75e9c7f0436eb6eefc37a1d3cfd92c17cd860a92a429cb52c00824
QPLIB_5924,ghcr.io/jij-inc/ommx/v2.8/qplib:5924,published,,15520,300,0,15220,41820,sha256:bb10a2733fc6f7c8bd61dd1e90792006975e404024570ec9983181d8097b8d9c,sha256:d1a2fbdcab43a1ead3060a81c61d781110887a6b327666ff0ddc213a1f6e7a18,sha256:6534c7a5852a4da091ecbf4c22ece56ffa27504be9e4df3eb8b997e328929b4d
QPLIB_5925,ghcr.io/jij-inc/ommx/v2.8/qplib:5925,published,,1400,100,0,1300,641,sha256:63e47a415bee47eefb3f01fce0777143848b0a15a5292b4af3eaba03596c1e59,sha256:101ed5651d68cef9ad258ebe078381722f553198953f0ed8581dafa27975efca,sha256:2c5c92860eb095eaa7715db06c9a05b7a5864dd872bc69efc2d39f2f0e5427d2
QPLIB_5926,ghcr.io/jij-inc/ommx/v2.8/qplib:5926,published,,33600,2400,0,31200,19243,sha256:fec4afb7e91c41d32a4bd64c61a7f313ce2a3347bb2c03909095be8d96257425,sha256:c43c4ceeecd8adfff42f69e8e96c02508b0df8c8281f30e31183d25327bbafe6,sha256:638b15d563ce551debfb0f91e0da4b5000b9816576bdff2872b7a510ca8bcc38
QPLIB_5927,ghcr.io/jij-inc/ommx/v2.8/qplib:5927,published,,33600,2400,0,31200,19323,sha256:b361be74de62cb1cb10dbe411bf422ffea41ce62c765c67c350c2a037cc71a7e,sha256:74d4f75373965d5e77b7019bf0d118549e180752b63d6be10b6cc5ea7a514653,sha256:cc783675b34026eee91d5f0de2490abf794a42dcbf73a9f8831dcb65b50ce388
QPLIB_5935,ghcr.io/jij-inc/ommx/v2.8/qplib:5935,published,,100,100,0,0,1237,sha256:428fe877e3c690bf78f583fc23a6584c300afdb3decec088265038a6ecc2ec2e,sha256:8b92d1936d5d16600af993100fdbfbf1e1f5fc5631dbee2538090f6187b0e5e9,sha256:52e3fb631832f06c0819099f2116b01587560998b452a36e83b18ac9b4683d47
QPLIB_5944,ghcr.io/jij-inc/ommx/v2.8/qplib:5944,published,,100,100,0,0,2475,sha256:3a331ef3a749b2b5447169caafe557e329058bce89ecf90145fee04091eeaaa8,sha256:0aa8c7d19eeaabeab6b8375a0981d70ae501dc02583d0383729dd4ab818165ba,sha256:733de8d45294ae4b65493a4b848ce7385f43169c9bd61efed8331fc7f2b571bd
QPLIB_5962,ghcr.io/jij-inc/ommx/v2.8/qplib:5962,published,,150,150,0,0,2793,sha256:cf8f7bf2a508665e6d8c3b6ce75d730bc2972e76d4b00734471d8dad1476d7bf,sha256:f4f800b2f08bef5ed580286e6ceceaa9f11149c4850f8e4368216ac35a109b17,sha256:0935585b832f35e9241688ecc77b93aaf583871634b0a06759c2e03374f31ec6
QPLIB_5971,ghcr.io/jij-inc/ommx/v2.8/qplib:5971,published,,150,150,0,0,5587,sha256:7e643a15b3dead241df9dc2837baeff84cd83292bd1349589edb1f9dfd1098de,sha256:7ec379bea88d2657b7b58a6ffdd77cf3ede3f527d2c5107176e9b4cc9e6f2b80,sha256:47ea1811ba3741a065634651f405833e4bde291c84d91814729b5119cccf6ab6
QPLIB_5980,ghcr.io/jij-inc/ommx/v2.8/qplib:5980,published,,150,150,0,0,8381,sha256:2bb6d740ca163ffee51247ea3a85b170f26eaaa3dcc4293063cffc183b110fca,sha256:72e4cb9626fdfbdd4b10f2e97f409c3ee0a67d61be0d8f7117626debb5be6c88,sha256:5f1d5bde664ed8497942db6498c7434fd532e96d9e12b3497a81fe0d9c343256
QPLIB_6287,ghcr.io/jij-inc/ommx/v2.8/qplib:6287,published,,171,0,0,171,144,sha256:ed376e420292c7697d6d0cd11bc5575b7b739abad92e87ac63e787fcd1ee98c8,sha256:c8a875f14319e09d0067e351b5b133ccecbac48514e2231a373458044f68a913,sha256:7a53e898b6b02ad7d7380c71972f839255de23721fc6dac4d788874486ccd85d
QPLIB_6310,ghcr.io/jij-inc/ommx/v2.8/qplib:6310,published,,208,0,0,208,562,sha256:796cd6d1530e16245754e37961dd88e8f1fd64475ac1804eac174cb0183f3b05,sha256:738c1707546a6da7d214efc92023692af43d4a92b4575312b85f6797c5cd3b79,sha256:c712024d571e709aa5e1d51033278c8281cd4cef629dc11458a8adcbbb00b111
QPLIB_6311,ghcr.io/jij-inc/ommx/v2.8/qplib:6311,published,,212,0,0,212,211,sha256:96f2509f069f1bf13cc72f2eda6fc4301c75051215dc7acd8b2f4131f99b2986,sha256:bace66a8627c79132b95a7836e98ba07c3cbeed3a3756c60cbc52bfd119aeb49,sha256:8f8dc372aa5ca9aa52aff089340c2f5133d857346fdf8621c4366f7eec66af33
QPLIB_6324,ghcr.io/jij-inc/ommx/v2.8/qplib:6324,published,,640,640,0,0,32,sha256:2df611ebb7ab6d9680775f2fb18171a8b5524616fe14ca8d4c2247fbe09f1d73,sha256:ce0783ff12dbef928539c99b3fb3fe068d81f42ebc16d58304581593e26539e1,sha256:64f1d84c63d8274d16b809891d2b7f18d941c426f025e664b37f1681783a5ebe
QPLIB_6487,ghcr.io/jij-inc/ommx/v2.8/qplib:6487,published,,618,618,0,0,618,sha256:8f0c742b11495af41286aa602e4416354495918463244218f5ed948522c9a27f,sha256:7110a9bf7f0af4d7054965187ef4f865460f3cae93ca6d0709b6f717fb7078b7,sha256:ae5131c83b3cde41f81682ced909c7bbe21d8c23c91f791eaef539cee30251a2
QPLIB_6597,ghcr.io/jij-inc/ommx/v2.8/qplib:6597,published,,600,600,0,0,120,sha256:9c3bd7053276a5cf07ec9144253410bf1a0be6a2de4f5c44da8331e50c68c253,sha256:0ec55bffea6f9b1797faa241f55d2f1a148684b0f7fdc0409db1e63236cb3f48,sha256:d0fdf4e99936b60f732fafae1ec5dc2d1145de8f1dc95f797a18b9a92a89cbef
QPLIB_6647,ghcr.io/jij-inc/ommx/v2.8/qplib:6647,published,,627,627,0,0,66,sha256:0769de9c0ee899b2dc18cf3bc55b3e8ff4f81fb21738af07d9e8ce1105a4b602,sha256:f0baf6c799e55c47f37e819b7b2710acf94116ff1c4eeddd78b757d6055063cb,sha256:1cb1dda9a962286e2d901a9634ee833e12c04080f1cffd806bbb351671b53ebf
QPLIB_6757,ghcr.io/jij-inc/ommx/v2.8/qplib:6757,published,,2046,2046,0,0,594,sha256:8a219548f4059473ddfd62b2c0c69df8397427e2e5681d30a10a7ed109fb4cff,sha256:9fd651e952ea6daa1b35188f8048c3176463d2dd01c9973e3acdd03f30f2afe1,sha256:5fe68d36195aa995afb6bd0420114595ec83064567d9a195b25003ac8d3d8d1a
QPLIB_6764,ghcr.io/jij-inc/ommx/v2.8/qplib:6764,published,,2071,2071,0,0,594,sha256:731ad6bfb58452b48ff56859421b8dd2f8d4912f3f77ab96b99973bd80662168,sha256:52e19e1805b5d6ab18eeaebf628cca60184f490e315889bdde8cc27e165c9419,sha256:bba3762053ceab24e55d1a4e7e9cff95ab6c17821b40066aa9e2b81b5c60338c
QPLIB_6799,ghcr.io/jij-inc/ommx/v2.8/qplib:6799,published,,2075,2075,0,0,594,sha256:db3d9e845821c45b770dd335f41122a1362fe4462045e465bc3284de196e76ea,sha256:c31f4c0cb604c765af80f67567677801923d06261de983ccdc5d6a397c7843da,sha256:706db95ec5da1bec0329ebd36684a4ff71619099f5b48c21147aecd280fa8624
QPLIB_6941,ghcr.io/jij-inc/ommx/v2.8/qplib:6941,published,,2203,2203,0,0,630,sha256:5ff6edfc92e805af922e306c778c85734f630a78dbfb10ea1fcd142c0291f2d6,sha256:3181bddb7d7c1ac4d83f8196637671546d83ef40ffeeb87d70a93c1e5192c894,sha256:a4d3e702acb9b058f2abe2d8af4efa53450b2bcafc7d3d1bcb4ede498e533894
QPLIB_7127,ghcr.io/jij-inc/ommx/v2.8/qplib:7127,published,,1000,1000,0,0,100,sha256:706e1299eb1c6a63e0bf9b1d678e0d32f53a93ce8544284e4b18a8475aa70afb,sha256:ee0bc3673281ed6bc8da71b480589b53ff4edcc1fe7e0067b3aa0878725ac159,sha256:4251be778c24de9bb60e514ce3f76b371397a32ff9d275411ac116453cda81e2
QPLIB_7139,ghcr.io/jij-inc/ommx/v2.8/qplib:7139,published,,180,180,0,0,200,sha256:7a8953804eda6a499c2355d2a55d2ef362247ac519c326651330d2d1c9e1adc9,sha256:fe8384165fd9592014ed4581d0cbde8e58810ad8732ff9e76b6ac2f4432f3ec1,sha256:d58e875824cde75519d66b873e71ec474d3bacf18c86ce42eb5bb86b4a20b60d
QPLIB_7144,ghcr.io/jij-inc/ommx/v2.8/qplib:7144,published,,220,220,0,0,242,sha256:ea0767234f5a6b37346c20bcd2c79d5a39c2a77b69b6e5c53538330a56a8e0dc,sha256:d547a27cb05a9bbaa471dc70b77a9596df1710ac8228ede86020b1bdab04a67f,sha256:4a86b4348322ff11fffc3a7102a98de3794d010a6e5dfbe9cab53efb07fa73aa
QPLIB_7149,ghcr.io/jij-inc/ommx/v2.8/qplib:7149,published,,264,264,0,0,288,sha256:b1149da3fc66fb94c97d80bf539da5ead65c1b1b0b2c5da18c81042c6613f4a6,sha256:b0d818fd85341047033994234ca4f914c825749ef462b48b83129eb9a71748e3,sha256:3756b5af016cdb1393e110bbf148f4019b0c103a7c67e2908e9eba146a3302d1
QPLIB_7154,ghcr.io/jij-inc/ommx/v2.8/qplib:7154,published,,312,312,0,0,338,sha256:7fa26991ae44f84883167c15e309706cd5f1d78052a2a14e78cfc42bb710c347,sha256:5f55bba2e44615f173ea2240e6a643af3a04cc1f03659a291ee2c6f31a176550,sha256:72e71bf70f92bd87a4f2484359053425030d81ad4545541f2b6faddfed25ca7a
QPLIB_7159,ghcr.io/jij-inc/ommx/v2.8/qplib:7159,published,,364,364,0,0,392,sha256:a9f1f8b694143d7ab8b513f3da0347eba1f2df342847bfe1a1094ad3d1e39a67,sha256:f0860c21e64272ce0c3a346f14639d7c6f0852b49b7c8277bff7905e347ffef4,sha256:995b514185516e7f170a1e3383318b06abe479a9636e6ef88107e324316aa267
QPLIB_7164,ghcr.io/jij-inc/ommx/v2.8/qplib:7164,published,,420,420,0,0,450,sha256:83786adc05907d9c8d437c2c601ff4689df05d1334ee0994896b0e649c3a6484,sha256:08364a242bb2debd1313b0d4c7d55e1c72e04e46fc5996abbd5007a2a1c1c864,sha256:6eacb7c0f796056a08b6c4c65fe9c69af52bd4d7e02cdaf366c65aacc6c4043b
QPLIB_7579,ghcr.io/jij-inc/ommx/v2.8/qplib:7579,published,,300,100,0,200,304,sha256:e1af6dab0581ee247c4816c50cec050cd2022c662662ea02d61ba208d45cd99d,sha256:a2a2e5d38156ea34a4796e71173741b635e06f594369a4b6080b0d11754c1429,sha256:2948a3ea9822580a6396a568421aab8cd458ee9272ef9c47bae1a0f6ff489555
QPLIB_8009,ghcr.io/jij-inc/ommx/v2.8/qplib:8009,published,,404,101,0,303,510,sha256:ecb50d7fda8907ca31f7ffa6bebe6d0d3721d06fb9b3facfc939a3a28b542ff2,sha256:adc67cc463c17435d1ec9f9f77f27308c18cb9c222e02647d8b529b2c7340f2c,sha256:9ba891b9be2389fb2b3dbd55435f249cb18942a9ced236c7fb6ca89989438a53
QPLIB_8153,ghcr.io/jij-inc/ommx/v2.8/qplib:8153,published,,124,31,0,93,160,sha256:7904d1fc0ed91010191f9024d545264d2e0074ac3ef35f4d243761cd337fed7f,sha256:bec4bf123f44c9eeeb74e4ed3f547052d2635a2605600252bc19e23516e71f49,sha256:7af8b0130b80c17d8771b19e7ee7754f7a69295af631eaefae5631c2a1c44826
QPLIB_8381,ghcr.io/jij-inc/ommx/v2.8/qplib:8381,published,,204,51,0,153,260,sha256:07d55657ce740fab5b61e7201239b5ccc3458671bc98aefa6197fe057e5dd901,sha256:4a413c37ef3e1c4bb3b45e0b73b70c58bbcbd4bc81c9779e589581e8ed41072e,sha256:b8000437794de433f95eb05b01b8013abc8f86ffe36eff68764e569266b8e0c4
QPLIB_8495,ghcr.io/jij-inc/ommx/v2.8/qplib:8495,published,,27543,0,0,27543,16000,sha256:35d12a9f5508ca85f5abdf6f8bce00cdbfe4871bbb1d6338076a69d51a12f728,sha256:527d2d9fc891c8018270f4d314141162dbcb781d3437ac7efba2549f6c316f3c,sha256:654e6e53ac88fd4b225762557e77725b4c4e81e55c503f7ddcb46864dedbcd98
QPLIB_8500,ghcr.io/jij-inc/ommx/v2.8/qplib:8500,published,,250997,0,0,250997,500996,sha256:46d70ccfa13d99a69899dd6ee53e4574aeb15739afed82ec932708b1989d1df1,sha256:d690f7307a3ef4ca91daa382fac413df62ee0957f518389fccf741967622d35e,sha256:0017889e009d059cbb33a57d07937a099a373cac95fa6b623b6990cef5491e6d
QPLIB_8505,ghcr.io/jij-inc/ommx/v2.8/qplib:8505,published,,20050,0,0,20050,20001,sha256:2f15238941833a70390f228165b155962b4bfb442787b567f0c7bc7cddc5ecd1,sha256:d80f3dd592dc509efee32e6797cca05886e759db529de9e420b42633856372e4,sha256:9f308fa70de7f25e12c4f1cfb4c380da1738fdc28d7977fd17a0f4dec2397124
QPLIB_8515,ghcr.io/jij-inc/ommx/v2.8/qplib:8515,published,,16002,0,0,16002,16004,sha256:db4afcd9b3b219418a4f68f139e1e3459017685a8f0539e67c1014cb5dd9e1ee,sha256:f9cde06c60c09393b77affb05feaa7edc2e46efe55b4054539a881e50efede4c,sha256:f91b17c5d74bd6a51112e103fb675491ce5f6529482c93c895866850733909af
QPLIB_8547,ghcr.io/jij-inc/ommx/v2.8/qplib:8547,published,,1003001,0,0,1003001,2002000,sha256:a1eced3699004d2cc5596749cad7cbd2baf5ece2bd7d41d0906ca36638e162e8,sha256:456e019ab9b5d50a68c5b321f6ca6bd577cf11f02d8ad44b6338064d36078178,sha256:74911dcaf433d45df8966571b88db58ff8c7f08e2e984641a96f7542bdb9193f
QPLIB_8553,ghcr.io/jij-inc/ommx/v2.8/qplib:8553,published,,79998,0,0,79998,80794,sha256:c824dc8cb653da6175f33ae38e73681058f5cbed071dcc3372063d4807542adf,sha256:9ccd8a386a15c6fc0afbe97599c290c6cab4411997b37fb0421f90d7a559ae6e,sha256:f617471116ffb1c088d70774e900d4229c874d7a37fbdc8ec2804e059a4c229c
QPLIB_8559,ghcr.io/jij-inc/ommx/v2.8/qplib:8559,published,,10000,0,0,10000,10000,sha256:12911595189a8504242ebae2a148978a65258708611f962c26c1a5daaa064b73,sha256:778ef0b43c5d2dd459c9b9b09fd7e2383ed7e977376bdae0991bf1f421291d7a,sha256:2e5c25c90517f00c6670739af82d3013a830984eb8e24a51d5d6f3650cb50224
QPLIB_8567,ghcr.io/jij-inc/ommx/v2.8/qplib:8567,published,,10000,0,0,10000,15000,sha256:21da32d444b4c774948de1dbb29a7dd2b086e5129d896344a21cfa97faec700f,sha256:ad3cdbd2cb1bcee39d610c3a3be3d200e699d2058618e89668cf8e2a30651677,sha256:2b0050ddbf5580a1db86fd7ebcf0afbd01c6201683793353ef4a9aca71787da1
QPLIB_8585,ghcr.io/jij-inc/ommx/v2.8/qplib:8585,published,,99999,0,0,99999,99998,sha256:64123ca3f8757e1adb3ffb5d2bf7365d2ed1d11c45094c10b6dab77b016b8538,sha256:22fa77cf2340acd0b158bdeb4a17350cf564d951953441ea851eafae9b9141c6,sha256:419ff998c99095a1beb680e00bfd172e4d15e1469e6442d7a5310016aacc3c7f
QPLIB_8595,ghcr.io/jij-inc/ommx/v2.8/qplib:8595,published,,2500,0,0,2500,2550,sha256:a4b653214b74c704f1e4c4858f875a39497674bebffa2c8a1e21c1474331b400,sha256:eeafadbd2720fb7986c8a491bb484450187529706a7fea5ad7ea85f3954c865c,sha256:dc06354030017ea234c7657cf342d026e2c2eb9b981839074663bf64c47655e2
QPLIB_8602,ghcr.io/jij-inc/ommx/v2.8/qplib:8602,published,,34552,0,0,34552,105966,sha256:ec9e30a6ddb321c078e2bf7d40d8c3f532ea70d6494cf91cb47ef9f5ed76c38f,sha256:09ad68ecaa0895673030d20b4aeabbb62c9978bf4ecc331b7bf2e494d86fe0db,sha256:cb452aeece377ea346095498267ed30fb184a432820f980a22441b603db45231
